id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1465831388406558722,1465831278335438848,2021-11-30 18:53:31 EST,2021-11-30,18:53:31,-0400,1446627570271801346,botborgs,Botborgs,,"@ksicrypto SELL YOUR BITCOIN, HE JUST CALLED THE TOP AGAIN",en,[],[],[],0,1,13,[],[],https://twitter.com/Botborgs/status/1465831388406558722,False,,0,,,,,,,,"[{'screen_name': 'ksicrypto', 'name': 'KSICRYPTO', 'id': '1373240119189241857'}]",,,,
1465831296731516928,1465831296731516928,2021-11-30 18:53:09 EST,2021-11-30,18:53:09,-0400,1363045595389202432,thaicrypto1,Thaicrypto,,Binance มีของแจก 1. เข้าแอปใช้นิ้วเลื่อนๆจอลงด้านล่าง**จะเป็นหน้าจอ Marketplace 2. เลือก Mobox Games(อยู่ล่างๆ) 3. กด Login รอจนเข้าหน้า mobox game 4. เสร็จแล้วจะได้ 1 สิทธิ์เปิดกล่อง (ถ้าโชคดีได้ตัวละดับ epic legend เห็นว่าราคาหลักแสนเลยครับ) . #Bitcoin #dogecoin #bitkub #BNB  https://t.co/mgPrLjRzsK,th,[],[],"['https://pbs.twimg.com/media/FFetfnWUUAEP6FC.jpg', 'https://pbs.twimg.com/media/FFethOcUUAE2XZg.jpg', 'https://pbs.twimg.com/media/FFetiD2VEAEy-Ka.jpg', 'https://pbs.twimg.com/media/FFetipsUcAIYwDF.jpg']",6,52,66,"['bitcoin', 'dogecoin', 'bitkub', 'bnb']",[],https://twitter.com/Thaicrypto1/status/1465831296731516928,False,,1,https://pbs.twimg.com/media/FFetfnWUUAEP6FC.jpg,,,,,,,[],,,,
1465831293665656834,1465831293665656834,2021-11-30 18:53:08 EST,2021-11-30,18:53:08,-0400,1289723796845408256,precodobitcoin,preço do bitcoin 🚀,,"R$ 320.982,00 $ 57.068,00 € 50.365,00  variação 24 horas: -1,38%  #bitcoin",pt,[],[],[],1,1,5,['bitcoin'],[],https://twitter.com/precodobitcoin/status/1465831293665656834,False,,0,,,,,,,,[],,,,
1465831278335438848,1465831278335438848,2021-11-30 18:53:05 EST,2021-11-30,18:53:05,-0400,1373240119189241857,ksicrypto,KSICRYPTO,,Bitcoin dominance  https://t.co/uTWQq3GUz0,ht,[],[],['https://pbs.twimg.com/tweet_video_thumb/FFetxmfXwBE_5wB.jpg'],92,24,644,[],[],https://twitter.com/ksicrypto/status/1465831278335438848,False,,1,https://pbs.twimg.com/tweet_video_thumb/FFetxmfXwBE_5wB.jpg,,,,,,,[],,,,
1465831112228454402,1465831112228454402,2021-11-30 18:52:25 EST,2021-11-30,18:52:25,-0400,1056072259058745344,udemewilliam1,Udy 🔶 Highs,,#Bitcoin ends November in a red. How big will December be for #Bitcoin?,en,[],[],[],3,1,15,"['bitcoin', 'bitcoin']",[],https://twitter.com/UdemeWilliam1/status/1465831112228454402,False,,0,,,,,,,,[],,,,
1465831089381859334,1465831089381859334,2021-11-30 18:52:20 EST,2021-11-30,18:52:20,-0400,1396065808648851457,defichainadvoc,DeFiChain Advocate,,My favourite coin is $DFI from @defichain   Here are my reasons why 👀  🕓 Long-term outlook 🎯 Huge total addressable market 🔒 Built on #Bitcoin ✅ Transparent 💰 Staking &amp; liquidity mining 🫂 Amazing community  What's yours?,en,"[{'screen_name': 'defichain', 'name': 'defichain', 'id': '1122081544930127872'}]",[],[],2,7,10,['bitcoin'],['dfi'],https://twitter.com/DeFiChainAdvoc/status/1465831089381859334,False,,0,,,,,,,,[],,,,
1465831012391391233,1465831012391391233,2021-11-30 18:52:01 EST,2021-11-30,18:52:01,-0400,2207129125,cointelegraph,Cointelegraph,,The intersection of crypto and politicians is coming. A candidate for Congress is accepting contributions in Bitcoin.  https://t.co/FlTOYL2D3n,en,[],['https://buff.ly/3I4luWK'],[],29,14,63,[],[],https://twitter.com/Cointelegraph/status/1465831012391391233,False,,0,,,,,,,,[],,,,
1465830800843317249,1465830122116767748,2021-11-30 18:51:11 EST,2021-11-30,18:51:11,-0400,395743263,mannysanfilippo,Manny Sanfilippo,,"#Solana/#Bitcoin looks like its closing consolidation period, yearly trend line has held strong so may get a bounce to the black ascending line soon #SOL  https://t.co/QrX6IvVrH6",en,[],[],['https://pbs.twimg.com/media/FFetWB1WQAk2H65.jpg'],1,1,1,"['solana', 'bitcoin', 'sol']",[],https://twitter.com/MannySanfilippo/status/1465830800843317249,False,,1,https://pbs.twimg.com/media/FFetWB1WQAk2H65.jpg,,,,,,,[],,,,
1465830721528938497,1465830721528938497,2021-11-30 18:50:52 EST,2021-11-30,18:50:52,-0400,1436090670050066440,lizaflux,Liza (LOVE FLUX= WEB 3.0)(ZELCORE),,THE GAME BEGINS!!! 😍😍😍 $Flux / @RunOnFlux  embarks on an incredible adventure on #web3. It's going to be very hot 🔥🔥🔥 #Web3 #30in30 #Flux #blockchain #crypto #bitcoin #tech #technology #cloud #CloudComputing #FluxNodes #mining #build $Flux  https://t.co/MQdJ8CbAkb,en,"[{'screen_name': 'runonflux', 'name': 'web3-decentralized computing', 'id': '956929025645035522'}]",[],[],4,39,101,"['web3', 'web3', '30in30', 'flux', 'blockchain', 'crypto', 'bitcoin', 'tech', 'technology', 'cloud', 'cloudcomputing', 'fluxnodes', 'mining', 'build']","['flux', 'flux']",https://twitter.com/LizaFlux/status/1465830721528938497,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1465829796068405248/pu/img/hKkVQ7k-vNCP0dPF.jpg,,,,,,,[],,,,
1465830658975010818,1465830658975010818,2021-11-30 18:50:37 EST,2021-11-30,18:50:37,-0400,1361007944297406465,gvictoriab,gнαzαℓєн νictoria,,"If you don’t like when your mobile provider throttles your usage, how do you feel about central banks doing it?   If you don’t like it, stop supporting fiat, support #bitcoin.",en,[],[],[],7,1,49,['bitcoin'],[],https://twitter.com/GVictoriaB/status/1465830658975010818,False,,0,,,,,,,,[],,,,
1465830577433677825,1465830577433677825,2021-11-30 18:50:18 EST,2021-11-30,18:50:18,-0400,1164501304498110464,wealthy_crypto,CryptoWealthy,,What Apollo Currency (APL) Deep Analysis is Telling Us about The Future ...  https://t.co/giYaA8MUPu #bitcoin #btc #crypto,en,[],['https://youtu.be/Bz1UqAtYM3Q'],[],1,5,9,"['bitcoin', 'btc', 'crypto']",[],https://twitter.com/wealthy_crypto/status/1465830577433677825,False,,0,,,,,,,,[],,,,
1465830444717457410,1465830444717457410,2021-11-30 18:49:46 EST,2021-11-30,18:49:46,-0400,231891059,jarmonteagudo,Jorge Monteagudo 🇸🇻🇵🇦,,"La Oposición Política ahora está a favor del #Bitcoin  Casualidad que se ROBAN 10mil teléfonos celulares, verdad @juliolivo2018 @CarpioWellman  Eso equivale a $300mil dólares activando la @chivowallet verdad @EugenioChicas Me extraña que siendo araña, no se sepa usted esa maña 😉",es,"[{'screen_name': 'juliolivo2018', 'name': 'julio olivo', 'id': '3078472595'}, {'screen_name': 'carpiowellman', 'name': 'guillermo wellman carpio', 'id': '1360390276724973572'}, {'screen_name': 'chivowallet', 'name': 'chivo', 'id': '1406704923388096515'}, {'screen_name': 'eugeniochicas', 'name': 'eugenio chicas', 'id': '473439226'}]",[],[],3,5,8,['bitcoin'],[],https://twitter.com/jarmonteagudo/status/1465830444717457410,False,,0,,,,,,,,[],,,,
1465830366938218497,1465736825880788996,2021-11-30 18:49:27 EST,2021-11-30,18:49:27,-0400,2823757884,bitcoinpeach,Peach🍑₿itcoin⚡️☣️,,@bitcoin_lupin 진짜 이해안되네요ㅎㅎㅎㅎ 본인이 열심히 일해서 번돈인데 상담 가격도 비싸다고 모두가 이용할수있는 가격으로 낮추라는것도 이해불가입니다,ko,[],[],[],1,3,29,[],[],https://twitter.com/bitcoinpeach/status/1465830366938218497,False,,0,,,,,,,,"[{'screen_name': 'bitcoin_lupin', 'name': '코인루팡', 'id': '1292012875330883584'}]",,,,
1465830355689222153,1465830355689222153,2021-11-30 18:49:25 EST,2021-11-30,18:49:25,-0400,2281314234,bitcoinagile,BitcoinAgile,,BTC long term trend - Climbing the adoption curve to break out for BITSTAMP:BTCUSD by Kon-v #Bitcoin $BTC  https://t.co/A4aTsjA1eV  https://t.co/sHXZhLglJp,en,[],['https://www.tradingview.com/chart/BTCUSD/DnEuj2Eu-BTC-long-term-trend-Climbing-the-adoption-curve-to-break-out/?offer_id=10&aff_id=5962'],['https://pbs.twimg.com/media/FFes8NGX0AAgdT8.jpg'],0,1,1,['bitcoin'],['btc'],https://twitter.com/bitcoinagile/status/1465830355689222153,False,,1,https://pbs.twimg.com/media/FFes8NGX0AAgdT8.jpg,,,,,,,[],,,,
1465830347686518785,1465830347686518785,2021-11-30 18:49:23 EST,2021-11-30,18:49:23,-0400,379217753,1947partition,The 1947 Partition Archive,,"A soulful catalog for you.  There's a sale today on Love, Empathy, Knowledge and Stories. Buy links:  Global:  https://t.co/YPREgMuzmp  India Only:  https://t.co/Wol5JImBN3  Crypto:  https://t.co/1rgc0ptxLH  #GivingTuesday2021 #CryptoGivingTuesday #Bitcoin #oralhistory  https://t.co/VTFq81FRHN",en,[],"['https://www.paypal.com/donate?hosted_button_id=2DYFNKLN97HZU', 'https://pages.razorpay.com/1947pa-GivingSeason', 'https://bitpay.com/195989/donate']","['https://pbs.twimg.com/media/FFeskPpXsAMNnI4.jpg', 'https://pbs.twimg.com/media/FFeskPqXEAM_B-T.jpg', 'https://pbs.twimg.com/media/FFeskRJWYAke4nr.jpg', 'https://pbs.twimg.com/media/FFeskS7XsAQQ-QV.jpg']",1,3,14,"['givingtuesday2021', 'cryptogivingtuesday', 'bitcoin', 'oralhistory']",[],https://twitter.com/1947Partition/status/1465830347686518785,False,,1,https://pbs.twimg.com/media/FFeskPpXsAMNnI4.jpg,,,,,,,[],,,,
1465830299917500418,1465830122116767748,2021-11-30 18:49:11 EST,2021-11-30,18:49:11,-0400,395743263,mannysanfilippo,Manny Sanfilippo,,#Ethereum/#Bitcoin breakout #Eth #ETHBTC  https://t.co/Sqr85tkwCY,en,[],[],['https://pbs.twimg.com/media/FFes4zPX0AwoiTr.jpg'],1,2,4,"['ethereum', 'bitcoin', 'eth', 'ethbtc']",[],https://twitter.com/MannySanfilippo/status/1465830299917500418,False,,1,https://pbs.twimg.com/media/FFes4zPX0AwoiTr.jpg,,,,,,,[],,,,
1465830290626998275,1465830290626998275,2021-11-30 18:49:09 EST,2021-11-30,18:49:09,-0400,1308105121302294528,honesthodl,Uncle Jim,,Fire in the playhouse…the Erithrium heads started burning their mETH.   This is why you buy #bitcoin kids.  https://t.co/qvEdlhjbDP,en,[],[],[],0,1,4,['bitcoin'],[],https://twitter.com/honesthodl/status/1465830290626998275,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1465830166127546371/pu/img/R6-3fbiZZBmDJEMS.jpg,,,,,,,[],,,,
